fpr,tpr
0.47818,0.98505
0.47825,0.98505
0.47832,0.98505
0.47839,0.98505
0.47846,0.98505
0.47852,0.98505
0.47859,0.98505
0.47866,0.98505
0.47873,0.98505
0.47880,0.98505
0.47887,0.98505
0.47893,0.98505
0.47900,0.98505
0.47907,0.98505
0.47914,0.98505
0.47921,0.98505
0.47927,0.98505
0.47934,0.98505
0.47941,0.98505
0.47948,0.98505
0.47955,0.98505
0.47962,0.98505
0.47968,0.98505
0.47975,0.98505
0.47982,0.98505
0.47989,0.98505
0.47996,0.98505
0.48002,0.98505
0.48009,0.98505
0.48016,0.98505
0.48023,0.98505
0.48030,0.98505
0.48037,0.98505
0.48043,0.98505
0.48050,0.98505
0.48057,0.98505
0.48064,0.98505
0.48071,0.98505
0.48077,0.98505
0.48084,0.98505
0.48091,0.98505
0.48098,0.98505
0.48105,0.98505
0.48112,0.98505
0.48118,0.98505
0.48125,0.98505
0.48132,0.98505
0.48139,0.98505
0.48146,0.98505
0.48152,0.98505
0.48159,0.98505
0.48166,0.98505
0.48173,0.98505
0.48180,0.98505
0.48187,0.98505
0.48193,0.98505
0.48200,0.98505
0.48207,0.98505
0.48214,0.98505
0.48221,0.98505
0.48227,0.98505
0.48234,0.98505
0.48241,0.98505
0.48248,0.98505
0.48255,0.98505
0.48262,0.98505
0.48268,0.98505
0.48275,0.98505
0.48282,0.98505
0.48289,0.98505
0.48296,0.98505
0.48302,0.98505
0.48309,0.98505
0.48316,0.98505
0.48323,0.98505
0.48330,0.98505
0.48337,0.98505
0.48343,0.98505
0.48350,0.98505
0.48357,0.98505
0.48364,0.98505
0.48371,0.98505
0.48377,0.98505
0.48384,0.98505
0.48391,0.98505
0.48398,0.98505
0.48405,0.98505
0.48412,0.98505
0.48418,0.98505
0.48425,0.98505
0.48432,0.98505
0.48439,0.98505
0.48446,0.98505
0.48452,0.98505
0.48459,0.98505
0.48466,0.98505
0.48473,0.98505
0.48480,0.98505
0.48487,0.98505
0.48493,0.98505
0.48500,0.98505
0.48507,0.98505
0.48514,0.98505
0.48521,0.98505
0.48527,0.98505
0.48534,0.98505
0.48541,0.98505
0.48548,0.98505
0.48555,0.98505
0.48561,0.98505
0.48568,0.98505
0.48575,0.98505
0.48582,0.98505
0.48589,0.98505
0.48596,0.98505
0.48602,0.98505
0.48609,0.98505
0.48616,0.98505
0.48623,0.98505
0.48630,0.98505
0.48636,0.98505
0.48643,0.98505
0.48650,0.98505
0.48657,0.98505
0.48664,0.98505
0.48671,0.98505
0.48677,0.98505
0.48684,0.98505
0.48691,0.98505
0.48698,0.98505
0.48705,0.98505
0.48711,0.98505
0.48718,0.98505
0.48725,0.98505
0.48732,0.98505
0.48739,0.98505
0.48746,0.98505
0.48752,0.98505
0.48759,0.98505
0.48766,0.98505
0.48773,0.98505
0.48780,0.98505
0.48786,0.98505
0.48793,0.98505
0.48800,0.98505
0.48807,0.98505
0.48814,0.98505
0.48821,0.98505
0.48827,0.98505
0.48834,0.98505
0.48841,0.98505
0.48848,0.98505
0.48855,0.98505
0.48861,0.98505
0.48868,0.98505
0.48875,0.98505
0.48882,0.98505
0.48889,0.98505
0.48896,0.98505
0.48902,0.98505
0.48909,0.98505
0.48916,0.98505
0.48923,0.98505
0.48930,0.98505
0.48936,0.98505
0.48943,0.98505
0.48950,0.98505
0.48957,0.98505
0.48964,0.98505
0.48971,0.98505
0.48977,0.98505
0.48984,0.98505
0.48991,0.98505
0.48998,0.98505
0.49005,0.98505
0.49011,0.98505
0.49018,0.98505
0.49025,0.98505
0.49032,0.98505
0.49039,0.98505
0.49046,0.98505
0.49052,0.98505
0.49059,0.98505
0.49066,0.98505
0.49073,0.98505
0.49080,0.98505
0.49086,0.98505
0.49093,0.98505
0.49100,0.98505
0.49107,0.98505
0.49114,0.98505
0.49121,0.98505
0.49127,0.98505
0.49134,0.98505
0.49141,0.98505
0.49148,0.98505
0.49155,0.98505
0.49161,0.98505
0.49168,0.98505
0.49175,0.98505
0.49182,0.98505
0.49189,0.98505
0.49196,0.98505
0.49202,0.98505
0.49209,0.98505
0.49216,0.98505
0.49223,0.98505
0.49230,0.98505
0.49236,0.98505
0.49243,0.98505
0.49250,0.98505
0.49257,0.98505
0.49264,0.98505
0.49271,0.98505
0.49277,0.98505
0.49284,0.98505
0.49291,0.98505
0.49298,0.98505
0.49305,0.98505
0.49311,0.98505
0.49318,0.98505
0.49325,0.98505
0.49332,0.98505
0.49339,0.98505
0.49346,0.98505
0.49352,0.98505
0.49359,0.98505
0.49366,0.98505
0.49373,0.98505
0.49380,0.98505
0.49386,0.98505
0.49393,0.98505
0.49400,0.98505
0.49407,0.98505
0.49414,0.98505
0.49421,0.98505
0.49427,0.98505
0.49434,0.98505
0.49441,0.98505
0.49448,0.98505
0.49455,0.98505
0.49461,0.98505
0.49468,0.98505
0.49475,0.98505
0.49482,0.98505
0.49489,0.98505
0.49496,0.98505
0.49502,0.98505
0.49509,0.98505
0.49516,0.98505
0.49523,0.98505
0.49530,0.98505
0.49536,0.98505
0.49543,0.98505
0.49550,0.98505
0.49557,0.98505
0.49564,0.98505
0.49570,0.98505
0.49577,0.98505
0.49584,0.98505
0.49591,0.98505
0.49598,0.98505
0.49605,0.98505
0.49611,0.98505
0.49618,0.98505
0.49625,0.98505
0.49632,0.98505
0.49639,0.98505
0.49645,0.98505
0.49652,0.98505
0.49659,0.98505
0.49666,0.98505
0.49673,0.98505
0.49680,0.98505
0.49686,0.98505
0.49693,0.98505
0.49700,0.98505
0.49707,0.98505
0.49714,0.98505
0.49720,0.98505
0.49727,0.98505
0.49734,0.98505
0.49741,0.98505
0.49748,0.98505
0.49755,0.98505
0.49761,0.98505
0.49768,0.98505
0.49775,0.98505
0.49782,0.98505
0.49789,0.98505
0.49795,0.98505
0.49802,0.98505
0.49809,0.98505
0.49816,0.98505
0.49823,0.98505
0.49830,0.98505
0.49836,0.98505
0.49843,0.98505
0.49850,0.98505
0.49857,0.98505
0.49864,0.98505
0.49870,0.98505
0.49877,0.98505
0.49884,0.98505
0.49891,0.98505
0.49898,0.98505
0.49905,0.98505
0.49911,0.98505
0.49918,0.98505
0.49925,0.98505
0.49932,0.98505
0.49939,0.98505
0.49945,0.98505
0.49952,0.98505
0.49959,0.98505
0.49966,0.98505
0.49973,0.98505
0.49980,0.98505
0.49986,0.98505
0.49993,0.98505
0.50000,0.98505
0.50007,0.98505
0.50014,0.98505
0.50020,0.98505
0.50027,0.98505
0.50034,0.98505
0.50041,0.98505
0.50048,0.98505
0.50055,0.98505
0.50061,0.98505
0.50068,0.98505
0.50075,0.98505
0.50082,0.98505
0.50089,0.98505
0.50095,0.98505
0.50102,0.98505
0.50109,0.98505
0.50116,0.98505
0.50123,0.98505
0.50130,0.98505
0.50136,0.98505
0.50143,0.98505
0.50150,0.98505
0.50157,0.98505
0.50164,0.98505
0.50170,0.98505
0.50177,0.98505
0.50184,0.98505
0.50191,0.98505
0.50198,0.98505
0.50205,0.98505
0.50211,0.98505
0.50218,0.98505
0.50225,0.98505
0.50232,0.98505
0.50239,0.98505
0.50245,0.98505
0.50252,0.98505
0.50259,0.98505
0.50266,0.98505
0.50273,0.98505
0.50280,0.98505
0.50286,0.98505
0.50293,0.98505
0.50300,0.98505
0.50307,0.98505
0.50314,0.98505
0.50320,0.98505
0.50327,0.98505
0.50334,0.98505
0.50341,0.98505
0.50348,0.98505
0.50355,0.98505
0.50361,0.98505
0.50368,0.98505
0.50375,0.98505
0.50382,0.98505
0.50389,0.98505
0.50395,0.98505
0.50402,0.98505
0.50409,0.98505
0.50416,0.98505
0.50423,0.98505
0.50430,0.98505
0.50436,0.98505
0.50443,0.98505
0.50450,0.98505
0.50457,0.98505
0.50464,0.98505
0.50470,0.98505
0.50477,0.98505
0.50484,0.98505
0.50491,0.98505
0.50498,0.98505
0.50504,0.98505
0.50511,0.98505
0.50518,0.98505
0.50525,0.98505
0.50532,0.98505
0.50539,0.98505
0.50545,0.98505
0.50552,0.98505
0.50559,0.98505
0.50566,0.98505
0.50573,0.98505
0.50579,0.98505
0.50586,0.98505
0.50593,0.98505
0.50600,0.98505
0.50607,0.98505
0.50614,0.98505
0.50620,0.98505
0.50627,0.98505
0.50634,0.98505
0.50641,0.98505
0.50648,0.98505
0.50654,0.98505
0.50661,0.98505
0.50668,0.98505
0.50675,0.98505
0.50682,0.98505
0.50689,0.98505
0.50695,0.98505
0.50702,0.98505
0.50709,0.98505
0.50716,0.98505
0.50723,0.98505
0.50729,0.98505
0.50736,0.98505
0.50743,0.98505
0.50750,0.98505
0.50757,0.98505
0.50764,0.98505
0.50770,0.98505
0.50777,0.98505
0.50784,0.98505
0.50791,0.98505
0.50798,0.98505
0.50804,0.98505
0.50811,0.98505
0.50818,0.98505
0.50825,0.98505
0.50832,0.98505
0.50839,0.98505
0.50845,0.98505
0.50852,0.98505
0.50859,0.98505
0.50866,0.98505
0.50873,0.98505
0.50879,0.98505
0.50886,0.98505
0.50893,0.98505
0.50900,0.98505
0.50907,0.98505
0.50914,0.98505
0.50920,0.98505
0.50927,0.98505
0.50934,0.98505
0.50941,0.98505
0.50948,0.98505
0.50954,0.98505
0.50961,0.98505
0.50968,0.98505
0.50975,0.98505
0.50982,0.98505
0.50989,0.98505
0.50995,0.98505
0.51002,0.98505
0.51009,0.98505
0.51016,0.98505
0.51023,0.98505
0.51029,0.98505
0.51036,0.98505
0.51043,0.98505
0.51050,0.98505
0.51057,0.98505
0.51064,0.98505
0.51070,0.98505
0.51077,0.98505
0.51084,0.98505
0.51091,0.98505
0.51098,0.98505
0.51104,0.98505
0.51111,0.98505
0.51118,0.98505
0.51125,0.98505
0.51132,0.98505
0.51139,0.98505
0.51145,0.98505
0.51152,0.98505
0.51159,0.98505
0.51166,0.98505
0.51173,0.98505
0.51179,0.98505
0.51186,0.98505
0.51193,0.98505
0.51200,0.98505
0.51207,0.98505
0.51214,0.98505
0.51220,0.98505
0.51227,0.98505
0.51234,0.98505
0.51241,0.98505
0.51248,0.98505
0.51254,0.98505
0.51261,0.98505
0.51268,0.98505
0.51275,0.98505
0.51282,0.98505
0.51289,0.98505
0.51295,0.98505
0.51302,0.98505
0.51309,0.98505
0.51316,0.98505
0.51323,0.98505
0.51329,0.98505
0.51336,0.98505
0.51343,0.98505
0.51350,0.98505
0.51357,0.98505
0.51364,0.98505
0.51370,0.98505
0.51377,0.98505
0.51384,0.98505
0.51391,0.98505
0.51398,0.98505
0.51404,0.98505
0.51411,0.98505
0.51418,0.98505
0.51425,0.98505
0.51432,0.98505
0.51439,0.98505
0.51445,0.98505
0.51452,0.98505
0.51459,0.98505
0.51466,0.98505
0.51473,0.98505
0.51479,0.98505
0.51486,0.98505
0.51493,0.98505
0.51500,0.98505
0.51507,0.98505
0.51513,0.98505
0.51520,0.98505
0.51527,0.98505
0.51534,0.98505
0.51541,0.98505
0.51548,0.98505
0.51554,0.98505
0.51561,0.98505
0.51568,0.98505
0.51575,0.98505
0.51582,0.98505
0.51588,0.98505
0.51595,0.98505
0.51602,0.98505
0.51609,0.98505
0.51616,0.98505
0.51623,0.98505
0.51629,0.98505
0.51636,0.98505
0.51643,0.98505
0.51650,0.98505
0.51657,0.98505
0.51663,0.98505
0.51670,0.98505
0.51677,0.98505
0.51684,0.98505
0.51691,0.98505
0.51698,0.98505
0.51704,0.98505
0.51711,0.98505
0.51718,0.98505
0.51725,0.98505
0.51732,0.98505
0.51738,0.98505
0.51745,0.98505
0.51752,0.98505
0.51759,0.98505
0.51766,0.98505
0.51773,0.98505
0.51779,0.98505
0.51786,0.98505
0.51793,0.98505
0.51800,0.98505
0.51807,0.98505
0.51813,0.98505
0.51820,0.98505
0.51827,0.98505
0.51834,0.98505
0.51841,0.98505
0.51848,0.98505
0.51854,0.98505
0.51861,0.98505
0.51868,0.98505
0.51875,0.98505
0.51882,0.98505
0.51888,0.98505
0.51895,0.98505
0.51902,0.98505
0.51909,0.98505
0.51916,0.98505
0.51923,0.98505
0.51929,0.98505
0.51936,0.98505
0.51943,0.98505
0.51950,0.98505
0.51957,0.98505
0.51963,0.98505
0.51970,0.98505
0.51977,0.98505
0.51984,0.98505
0.51991,0.98505
0.51998,0.98505
0.52004,0.98505
0.52011,0.98505
0.52018,0.98505
0.52025,0.98505
0.52032,0.98505
0.52038,0.98505
0.52045,0.98505
0.52052,0.98505
0.52059,0.98505
0.52066,0.98505
0.52073,0.98505
0.52079,0.98505
0.52086,0.98505
0.52093,0.98505
0.52100,0.98505
0.52107,0.98505
0.52113,0.98505
0.52120,0.98505
0.52127,0.98505
0.52134,0.98505
0.52141,0.98505
0.52148,0.98505
0.52154,0.98505
0.52161,0.98505
0.52168,0.98505
0.52175,0.98505
0.52182,0.98505
0.52188,0.98505
0.52195,0.98505
0.52202,0.98505
0.52209,0.98505
0.52216,0.98505
0.52223,0.98505
0.52229,0.98505
0.52236,0.98505
0.52243,0.98505
0.52250,0.98505
0.52257,0.98505
0.52263,0.98505
0.52270,0.98505
0.52277,0.98505
0.52284,0.98505
0.52291,0.98505
0.52298,0.98505
0.52304,0.98505
0.52311,0.98505
0.52318,0.98505
0.52325,0.98505
0.52332,0.98505
0.52338,0.98505
0.52345,0.98505
0.52352,0.98505
0.52359,0.98505
0.52366,0.98505
0.52373,0.98505
0.52379,0.98505
0.52386,0.98505
0.52393,0.98505
0.52400,0.98505
0.52407,0.98505
0.52413,0.98505
0.52420,0.98505
0.52427,0.98505
0.52434,0.98505
0.52441,0.98505
0.52448,0.98505
0.52454,0.98505
0.52461,0.98505
0.52468,0.98505
0.52475,0.98505
0.52482,0.98505
0.52488,0.98505
0.52495,0.98505
0.52502,0.98505
0.52509,0.98505
0.52516,0.98505
0.52522,0.98505
0.52529,0.98505
0.52536,0.98505
0.52543,0.98505
0.52550,0.98505
0.52557,0.98505
0.52563,0.98505
0.52570,0.98505
0.52577,0.98505
0.52584,0.98505
0.52591,0.98505
0.52597,0.98505
0.52604,0.98505
0.52611,0.98505
0.52618,0.98505
0.52625,0.98505
0.52632,0.98505
0.52638,0.98505
0.52645,0.98505
0.52652,0.98505
0.52659,0.98505
0.52666,0.98505
0.52672,0.98505
0.52679,0.98505
0.52686,0.98505
0.52693,0.98505
0.52700,0.98505
0.52707,0.98505
0.52713,0.98505
0.52720,0.98505
0.52727,0.98505
0.52734,0.98505
0.52741,0.98505
0.52747,0.98505
0.52754,0.98505
0.52761,0.98505
0.52768,0.98505
0.52775,0.98505
0.52782,0.98505
0.52788,0.98505
0.52795,0.98505
0.52802,0.98505
0.52809,0.98505
0.52816,0.98505
0.52822,0.98505
0.52829,0.98505
0.52836,0.98505
0.52843,0.98505
0.52850,0.98505
0.52857,0.98505
0.52863,0.98505
0.52870,0.98505
0.52877,0.98505
0.52884,0.98505
0.52891,0.98505
0.52897,0.98505
0.52904,0.98505
0.52911,0.98505
0.52918,0.98505
0.52925,0.98505
0.52932,0.98505
0.52938,0.98505
0.52945,0.98505
0.52952,0.98505
0.52959,0.98505
0.52966,0.98505
0.52972,0.98505
0.52979,0.98505
0.52986,0.98505
0.52993,0.98505
0.53000,0.98505
0.53007,0.98505
0.53013,0.98505
0.53020,0.98505
0.53027,0.98505
0.53034,0.98505
0.53041,0.98505
0.53047,0.98505
0.53054,0.98505
0.53061,0.98505
0.53068,0.98505
0.53075,0.98505
0.53082,0.98505
0.53088,0.98505
0.53095,0.98505
0.53102,0.98505
0.53109,0.98505
0.53116,0.98505
0.53122,0.98505
0.53129,0.98505
0.53136,0.98505
0.53143,0.98505
0.53150,0.98505
0.53157,0.98505
0.53163,0.98505
0.53170,0.98505
0.53177,0.98505
0.53184,0.98505
0.53191,0.98505
0.53197,0.98505
0.53204,0.98505
0.53211,0.98505
0.53218,0.98505
0.53225,0.98505
0.53232,0.98505
0.53238,0.98505
0.53245,0.98505
0.53252,0.98505
0.53259,0.98505
0.53266,0.98505
0.53272,0.98505
0.53279,0.98505
0.53286,0.98505
0.53293,0.98505
0.53300,0.98505
0.53307,0.98505
0.53313,0.98505
0.53320,0.98505
0.53327,0.98505
0.53334,0.98505
0.53341,0.98505
0.53347,0.98505
0.53354,0.98505
0.53361,0.98505
0.53368,0.98505
0.53375,0.98505
0.53382,0.98505
0.53388,0.98505
0.53395,0.98505
0.53402,0.98505
0.53409,0.98505
0.53416,0.98505
0.53422,0.98505
0.53429,0.98505
0.53436,0.98505
0.53443,0.98505
0.53450,0.98505
0.53457,0.98505
0.53463,0.98505
0.53470,0.98505
0.53477,0.98505
0.53484,0.98505
0.53491,0.98505
0.53497,0.98505
0.53504,0.98505
0.53511,0.98505
0.53518,0.98505
0.53525,0.98505
0.53531,0.98505
0.53538,0.98505
0.53545,0.98505
0.53552,0.98505
0.53559,0.98505
0.53566,0.98505
0.53572,0.98505
0.53579,0.98505
0.53586,0.98505
0.53593,0.98505
0.53600,0.98505
0.53606,0.98505
0.53613,0.98505
0.53620,0.98505
0.53627,0.98505
0.53634,0.98505
0.53641,0.98505
0.53647,0.98505
0.53654,0.98505
0.53661,0.98505
0.53668,0.98505
0.53675,0.98505
0.53681,0.98505
0.53688,0.98505
0.53695,0.98505
0.53702,0.98505
0.53709,0.98505
0.53716,0.98505
0.53722,0.98505
0.53729,0.98505
0.53736,0.98505
0.53743,0.98505
0.53750,0.98505
0.53756,0.98505
0.53763,0.98505
0.53770,0.98505
0.53777,0.98505
0.53784,0.98505
0.53791,0.98505
0.53797,0.98505
0.53804,0.98505
0.53811,0.98505
0.53818,0.98505
0.53825,0.98505
0.53831,0.98505
0.53838,0.98505
0.53845,0.98505
0.53852,0.98505
0.53859,0.98505
0.53866,0.98505
0.53872,0.98505
0.53879,0.98505
0.53886,0.98505
0.53893,0.98505
0.53900,0.98505
0.53906,0.98505
0.53913,0.98505
0.53920,0.98505
0.53927,0.98505
0.53934,0.98505
0.53941,0.98505
0.53947,0.98505
0.53954,0.98505
0.53961,0.98505
0.53968,0.98505
0.53975,0.98505
0.53981,0.98505
0.53988,0.98505
0.53995,0.98505
0.54002,0.98505
0.54009,0.98505
0.54016,0.98505
0.54022,0.98505
0.54029,0.98505
0.54036,0.98505
0.54043,0.98505
0.54050,0.98505
0.54056,0.98505
0.54063,0.98505
0.54070,0.98505
0.54077,0.98505
0.54084,0.98505
0.54091,0.98505
0.54097,0.98505
0.54104,0.98505
0.54111,0.98505
0.54118,0.98505
0.54125,0.98505
0.54131,0.98505
0.54138,0.98505
0.54145,0.98505
0.54152,0.98505
0.54159,0.98505
0.54166,0.98505
0.54172,0.98505
0.54179,0.98505
0.54186,0.98505
0.54193,0.98505
0.54200,0.98505
0.54206,0.98505
0.54213,0.98505
0.54220,0.98505
0.54227,0.98505
0.54234,0.98505
0.54241,0.98505
0.54247,0.98505
0.54254,0.98505
0.54261,0.98505
0.54268,0.98505
0.54275,0.98505
0.54281,0.98505
0.54288,0.98505
0.54295,0.98505
0.54302,0.98505
0.54309,0.98505
0.54316,0.98505
0.54322,0.98505
0.54329,0.98505
0.54336,0.98505
0.54343,0.98505
0.54350,0.98505
0.54356,0.98505
0.54363,0.98505
0.54370,0.98505
0.54377,0.98505
0.54384,0.98505
0.54391,0.98505
0.54397,0.98505
0.54404,0.98505
0.54411,0.98505
0.54418,0.98505
0.54425,0.98505
0.54431,0.98505
0.54438,0.98505
0.54445,0.98505
0.54452,0.98505
0.54459,0.98505
0.54466,0.98505
0.54472,0.98505
0.54479,0.98505
0.54486,0.98505
0.54493,0.98505
0.54500,0.98505
0.54506,0.98505
0.54513,0.98505
0.54520,0.98505
0.54527,0.98505
0.54534,0.98505
0.54540,0.98505
0.54547,0.98505
0.54554,0.98505
0.54561,0.98505
0.54568,0.98505
0.54575,0.98505
0.54581,0.98505
0.54588,0.98505
0.54595,0.98505
0.54602,0.98505
0.54609,0.98505
0.54615,0.98505
0.54622,0.98505
0.54629,0.98505
0.54636,0.98505
0.54643,0.98505
0.54650,0.98505
0.54656,0.98505
0.54663,0.98505
0.54670,0.98505
0.54677,0.98505
0.54684,0.98505
0.54690,0.98505
0.54697,0.98505
0.54704,0.98505
0.54711,0.98505
0.54718,0.98505
0.54725,0.98505
0.54731,0.98505
0.54738,0.98505
0.54745,0.98505
0.54752,0.98505
0.54759,0.98505
0.54765,0.98505
0.54772,0.98505
0.54779,0.98505
0.54786,0.98505
0.54793,0.98505
0.54800,0.98505
0.54806,0.98505
0.54813,0.98505
0.54820,0.98505
0.54827,0.98505
0.54834,0.98505
0.54840,0.98505
0.54847,0.98505
0.54854,0.98505
0.54861,0.98505
0.54868,0.98505
0.54875,0.98505
0.54881,0.98505
0.54888,0.98505
0.54895,0.98505
0.54902,0.98505
0.54909,0.98505
0.54915,0.98505
0.54922,0.98505
0.54929,0.98505
0.54936,0.98505
0.54943,0.98505
0.54950,0.98505
0.54956,0.98505
0.54963,0.98505
0.54970,0.98505
0.54977,0.98505
0.54984,0.98505
0.54990,0.98505
0.54997,0.98505
0.55004,0.98505
0.55011,0.98505
0.55018,0.98505
0.55025,0.98505
0.55031,0.98505
0.55038,0.98505
0.55045,0.98505
0.55052,0.98505
0.55059,0.98505
0.55065,0.98505
0.55072,0.98505
0.55079,0.98505
0.55086,0.98505
0.55093,0.98505
0.55100,0.98505
0.55106,0.98505
0.55113,0.98505
0.55120,0.98505
0.55127,0.98505
0.55134,0.98505
0.55140,0.98505
0.55147,0.98505
0.55154,0.98505
0.55161,0.98505
0.55168,0.98505
0.55175,0.98505
0.55181,0.98505
0.55188,0.98505
0.55195,0.98505
0.55202,0.98505
0.55209,0.98505
0.55215,0.98505
0.55222,0.98505
0.55229,0.98505
0.55236,0.98505
0.55243,0.98505
0.55250,0.98505
0.55256,0.98505
0.55263,0.98505
0.55270,0.98505
0.55277,0.98505
0.55284,0.98505
0.55290,0.98505
0.55297,0.98505
0.55304,0.98505
0.55311,0.98505
0.55318,0.98505
0.55325,0.98505
0.55331,0.98505
0.55338,0.98505
0.55345,0.98505
0.55352,0.98505
0.55359,0.98505
0.55365,0.98505
0.55372,0.98505
0.55379,0.98505
0.55386,0.98505
0.55393,0.98505
0.55400,0.98505
0.55406,0.98505
0.55413,0.98505
0.55420,0.98505
0.55427,0.98505
0.55434,0.98505
0.55440,0.98505
0.55447,0.98505
0.55454,0.98505
0.55461,0.98505
0.55468,0.98505
0.55475,0.98505
0.55481,0.98505
0.55488,0.98505
0.55495,0.98505
0.55502,0.98505
0.55509,0.98505
0.55515,0.98505
0.55522,0.98505
0.55529,0.98505
0.55536,0.98505
0.55543,0.98505
0.55549,0.98505
0.55556,0.98505
0.55563,0.98505
0.55570,0.98505
0.55577,0.98505
0.55584,0.98505
0.55590,0.98505
0.55597,0.98505
0.55604,0.98505
0.55611,0.98505
0.55618,0.98505
0.55624,0.98505
0.55631,0.98505
0.55638,0.98505
0.55645,0.98505
0.55652,0.98505
0.55659,0.98505
0.55665,0.98505
0.55672,0.98505
0.55679,0.98505
0.55686,0.98505
0.55693,0.98505
0.55699,0.98505
0.55706,0.98505
0.55713,0.98505
0.55720,0.98505
0.55727,0.98505
0.55734,0.98505
0.55740,0.98505
0.55747,0.98505
0.55754,0.98505
0.55761,0.98505
0.55768,0.98505
0.55774,0.98505
0.55781,0.98505
0.55788,0.98505
0.55795,0.98505
0.55802,0.98505
0.55809,0.98505
0.55815,0.98505
0.55822,0.98505
0.55829,0.98505
0.55836,0.98505
0.55843,0.98505
0.55849,0.98505
0.55856,0.98505
0.55863,0.98505
0.55870,0.98505
0.55877,0.98505
0.55884,0.98505
0.55890,0.98505
0.55897,0.98505
0.55904,0.98505
0.55911,0.98505
0.55918,0.98505
0.55924,0.98505
0.55931,0.98505
0.55938,0.98505
0.55945,0.98505
0.55952,0.98505
0.55959,0.98505
0.55965,0.98505
0.55972,0.98505
0.55979,0.98505
0.55986,0.98505
0.55993,0.98505
0.55999,0.98505
0.56006,0.98505
0.56013,0.98505
0.56020,0.98505
0.56027,0.98505
0.56034,0.98505
0.56040,0.98505
0.56047,0.98505
0.56054,0.98505
0.56061,0.98505
0.56068,0.98505
0.56074,0.98505
0.56081,0.98505
0.56088,0.98505
0.56095,0.98505
0.56102,0.98505
0.56109,0.98505
0.56115,0.98505
0.56122,0.98505
0.56129,0.98505
0.56136,0.98505
0.56143,0.98505
0.56149,0.98505
0.56156,0.98505
0.56163,0.98505
0.56170,0.98505
0.56177,0.98505
0.56184,0.98505
0.56190,0.98505
0.56197,0.98505
0.56204,0.98505
0.56211,0.98505
0.56218,0.98505
0.56224,0.98505
0.56231,0.98505
0.56238,0.98505
0.56245,0.98505
0.56252,0.98505
0.56259,0.98505
0.56265,0.98505
0.56272,0.98505
0.56279,0.98505
0.56286,0.98505
0.56293,0.98505
0.56299,0.98505
0.56306,0.98505
0.56313,0.98505
0.56320,0.98505
0.56327,0.98505
0.56334,0.98505
0.56340,0.98505
0.56347,0.98505
0.56354,0.98505
0.56361,0.98505
0.56368,0.98505
0.56374,0.98505
0.56381,0.98505
0.56388,0.98505
0.56395,0.98505
0.56402,0.98505
0.56409,0.98505
0.56415,0.98505
0.56422,0.98505
0.56429,0.98505
0.56436,0.98505
0.56443,0.98505
0.56449,0.98505
0.56456,0.98505
0.56463,0.98505
0.56470,0.98505
0.56477,0.98505
0.56484,0.98505
0.56490,0.98505
0.56497,0.98505
0.56504,0.98505
0.56511,0.98505
0.56518,0.98505
0.56524,0.98505
0.56531,0.98505
0.56538,0.98505
0.56545,0.98505
0.56552,0.98505
0.56558,0.98505
0.56565,0.98505
0.56572,0.98505
0.56579,0.98505
0.56586,0.98505
0.56593,0.98505
0.56599,0.98505
0.56606,0.98505
0.56613,0.98505
0.56620,0.98505
0.56627,0.98505
0.56633,0.98505
0.56640,0.98505
0.56647,0.98505
0.56654,0.98505
0.56661,0.98505
0.56668,0.98505
0.56674,0.98505
0.56681,0.98505
0.56688,0.98505
0.56695,0.98505
0.56702,0.98505
0.56708,0.98505
0.56715,0.98505
0.56722,0.98505
0.56729,0.98505
0.56736,0.98505
0.56743,0.98505
0.56749,0.98505
0.56756,0.98505
0.56763,0.98505
0.56770,0.98505
0.56777,0.98505
0.56783,0.98505
0.56790,0.98505
0.56797,0.98505
0.56804,0.98505
0.56811,0.98505
0.56818,0.98505
0.56824,0.98505
0.56831,0.98505
0.56838,0.98505
0.56845,0.98505
0.56852,0.98505
0.56858,0.98505
0.56865,0.98505
0.56872,0.98505
0.56879,0.98505
0.56886,0.98505
0.56893,0.98505
0.56899,0.98505
0.56906,0.98505
0.56913,0.98505
0.56920,0.98505
0.56927,0.98505
0.56933,0.98505
0.56940,0.98505
0.56947,0.98505
0.56954,0.98505
0.56961,0.98505
0.56968,0.98505
0.56974,0.98505
0.56981,0.98505
0.56988,0.98505
0.56995,0.98505
0.57002,0.98505
0.57008,0.98505
0.57015,0.98505
0.57022,0.98505
0.57029,0.98505
0.57036,0.98505
0.57043,0.98505
0.57049,0.98505
0.57056,0.98505
0.57063,0.98505
0.57070,0.98505
0.57077,0.98505
0.57083,0.98505
0.57090,0.98505
0.57097,0.98505
0.57104,0.98505
0.57111,0.98505
0.57118,0.98505
0.57124,0.98505
0.57131,0.98505
0.57138,0.98505
0.57145,0.98505
0.57152,0.98505
0.57158,0.98505
0.57165,0.98505
0.57172,0.98505
0.57179,0.98505
0.57186,0.98505
0.57193,0.98505
0.57199,0.98505
0.57206,0.98505
0.57213,0.98505
0.57220,0.98505
0.57227,0.98505
0.57233,0.98505
0.57240,0.98505
0.57247,0.98505
0.57254,0.98505
0.57261,0.98505
0.57268,0.98505
0.57274,0.98505
0.57281,0.98505
0.57288,0.98505
0.57295,0.98505
0.57302,0.98505
0.57308,0.98505
0.57315,0.98505
0.57322,0.98505
0.57329,0.98505
0.57336,0.98505
0.57343,0.98505
0.57349,0.98505
